species,Alcohol,Animal_fats,Dairy,Egg,Fish_seafood,Fruit_juices,Fruits,Legumes,Margarine,Meat,Misc_animal_foods,Nuts,Potatoes,Refined_grains,Sugar_sweetened_beverages,Sweets_desserts,Tea_coffee,Vegetable_oils,Vegetables,Whole_grain
Bacteroides_stercoris,0.962736837255496,0.861778149591893,0.830879482217973,0.648057878914724,0.970363880126994,0.951568738731924,0.999200751281929,0.969562878726282,0.959656753055004,0.989750987703849,0.874582358011032,0.794188674121991,0.97256576966081,0.991871653927073,0.968517895281047,0.601197060910815,0.748029656324682,0.452782795112741,0.753844060716386,0.828299677918713
Bacteroides_thetaiotaomicron,0.857688512749358,0.919039340403775,0.835398607504422,0.94495531339307,0.182443319130575,0.946406905583052,0.951228217016169,0.981451703143047,0.495969919042665,0.842591783436588,0.924103786091763,0.427127434000577,0.494439656757709,0.571656579479272,0.890270501360095,0.987611284470589,0.879252512280539,0.671816979738667,0.712627142152122,0.43350320232418
Bacteroides_uniformis,0.597968530605754,0.825525341664115,0.911256474793731,0.634938535636043,0.590117971118802,0.849805718949764,0.922691003230536,0.992215059068917,0.943778296332859,0.594276775925636,0.624562898170783,0.803909716941208,0.0334816338976634,0.571092559123663,0.997914512423466,0.93752028061775,0.47221413916888,0.985686982753141,0.963706584267253,0.938040198779451
Bacteroides_vulgatus,0.70455609773819,0.875882040281197,0.3273752918891,0.989324990761721,0.738588609540276,0.839219985723785,0.916074418454947,0.924642111196722,0.790506275021777,0.84587914866209,0.626294570121274,0.63987053605552,0.921526635900448,0.816345870885489,0.997508363578951,0.869287888035154,0.763426889785915,0.770246898482801,0.436073325634972,0.92371457232109
Bacteroides_xylanisolvens,0.967321013782202,0.997885055560221,0.829096487727242,0.804404419049825,0.831639073345098,0.870611277691837,0.849891236242893,0.946293943887447,0.804498284720417,0.584578087086671,0.885274129819635,0.682944333911607,0.894075762905675,0.823359628831904,0.799308140513797,0.955169340987107,0.507030387480446,0.9096882040863,0.906769774828409,0.540215952307671
Barnesiella_intestinihominis,0.238434873739722,0.98098966146953,0.887537905509483,0.845436488664517,0.999223065411584,0.908386415580373,0.628384830733508,0.892375575219098,0.898946584732494,0.0217749081254041,0.977078085245001,0.223819774058589,0.597895901531643,0.577809599505463,0.162320747208047,0.818090305762095,0.750564330705719,0.786494068449846,0.844987888844748,0.915264746526979
Bifidobacterium_adolescentis,0.724274695665089,0.79339717012176,0.745589736228807,0.0870682741052316,0.903226756144108,0.762006748544417,0.0771036499444959,0.412893774136817,0.876062504066783,0.421986374720245,0.581885072673853,0.663796096781449,0.910664662796511,0.328154962542371,0.745911037554487,0.130697279698829,0.997108428259954,0.821783619554077,0.182696154153998,0.391890749779869
Bifidobacterium_animalis,0.841516082758496,0.788252659074836,1.0996274422529e-06,0.343942471331622,0.97163202450079,0.763644380536031,0.00290413854939696,0.98427612005112,0.227554597741181,0.475489305480704,0.00813884154235611,0.0704339450406697,0.0387953470080465,0.287816407896711,0.069134359624734,0.0904779069092409,0.533900721881484,0.953166119074928,0.292828317732134,0.047812721073569
Bifidobacterium_bifidum,0.0662044937513652,0.88922317471005,0.586306516476265,0.760755021782675,0.201220029485046,0.67992540474749,0.725452029132226,0.744352852576339,0.39821919817241,0.862936701835718,0.587928670765876,0.0578663211401586,0.174214295592343,0.952713805772107,0.0261205487810395,0.0716839461643553,0.676031492318357,0.658105739451261,0.0211725546577989,0.886629610918678
Bifidobacterium_catenulatum,0.547502766920941,0.623794305644924,0.894758997550148,0.00603690286232211,0.463621311675747,0.609444270841463,0.70949186009884,0.603815576781184,0.459602969619236,0.828299677918713,0.485829093138379,0.0287353271445524,0.346969262296427,0.482932496751355,0.604105981489545,0.000759348946805525,0.0595163680990464,0.565627957883756,0.0921739874347184,0.630597968041688
Bifidobacterium_longum,0.825746342490861,0.848504833593884,0.613567822357368,0.0355909674467511,0.11994319736413,0.704708421203949,0.959865729340548,0.50352375303494,0.643613986901239,0.236660161463728,0.352451860976519,0.280318101502661,0.866972593313737,0.5330174009275,0.314717401696863,0.00316079042530664,0.0907340008954514,0.675143872276389,0.136698017994119,0.996652961062452
Bifidobacterium_pseudocatenulatum,0.512207588674728,0.925732147499964,0.139006312499322,0.706398004540191,0.864156442295964,0.347924243979441,0.347562272806206,0.0371956179428801,0.461785355373312,0.0710952858254566,0.884209444564718,0.311563202156197,0.566175263844433,0.813477532939367,0.519212184482798,0.843560654038755,0.43147695931154,0.941631944342305,0.926855953080365,0.417422027230271
Bilophila_wadsworthia,0.696867375689482,0.594011718557357,0.844378110243564,0.873757023071949,0.929659038385622,0.355615132021444,0.961331128198383,0.46948255304869,0.897103189345471,0.0425887836385361,0.643357306285928,0.0126977137823569,0.501021824428143,0.166948846967615,0.140207538591288,0.10625963292714,0.972262501436989,0.788238056637272,0.579741395449981,0.967850324505702
Blautia_hydrogenotrophica,0.407874478444316,0.753482371599375,0.757327830173402,0.86435537040962,0.69848130458529,0.502710090796249,0.253093130803657,0.908564205895831,0.93427247639074,0.00447794201973368,0.890769026400608,0.275416227361337,0.687466949859559,0.637768244982062,0.166858749316997,0.723782682082338,0.518630834610239,0.726122332007015,0.732613197415496,0.836665121340309
Blautia_obeum,0.836311461331304,0.8556170944158,0.424602541367622,0.982019788617656,0.987703701304258,0.689016888270485,0.205629114750207,0.806625086589382,0.975097480178962,0.950225987423799,0.935023348136361,0.737563930947204,0.996229676520946,0.961127402847922,0.752146225406457,0.659210534032036,0.673422745042019,0.775698439338548,0.632617831850994,0.72385221999178
Blautia_wexlerae,0.654737393397156,0.74125744082634,0.488944650396571,0.96624490509614,0.719386047582133,0.829940340139287,0.362722308262793,0.824367668900957,0.808941673983889,0.426054783512629,0.907607750248925,0.031737844666823,0.851874360092758,0.955296095381606,0.953292456547269,0.961506705274002,0.896478753029575,0.718966642929733,0.841826579039354,0.777840606321825
Butyricimonas_synergistica,0.060254459677772,0.987313904163781,0.792121711948521,0.145832394220478,0.488891617935686,0.890158925143969,0.577753614490996,0.0409741051188411,0.18933638275165,0.0808919682000499,0.738479543543249,0.275960502898171,0.563322616437577,0.802924126284243,0.329120548461211,0.255906198003635,0.433905037139171,0.37558246664807,0.65114879744488,0.653181571927411
Butyricimonas_virosa,0.394017177068933,0.684505672964606,0.856840028050708,0.429368792250309,0.882002763640268,0.994261283648051,0.927588832024561,0.10778451692809,0.632471217293459,0.108122978332552,0.874488575106279,0.259266064564286,0.803360409832381,0.923086473045658,0.434209604765711,0.966268264829274,0.704400857433591,0.762841797004209,0.663716348835165,0.621649056273551
Clostridium_asparagiforme,0.992452547782456,0.880837131850964,0.355215475749283,0.670266103214583,0.986078677816602,0.904124028727787,0.915197153341763,0.919233622967806,0.479576288397967,0.761253508568492,0.548044643699726,0.535150537353153,0.567110655000286,0.844847030861994,0.979355177220813,0.94883012953626,0.887880230563796,0.829128730175878,0.572085941338066,0.981659473112666
Clostridium_bolteae,0.67762153165628,0.866569270887651,0.100848268310892,0.209105799775863,0.616581137000855,0.493517914640987,0.318944322265609,0.996530609336265,0.643851244466281,0.423586923700363,0.62681609442236,0.00318175387688677,0.339229497331878,0.923086473045658,0.392258453081595,0.688399114958731,0.484106877309814,0.412064108389732,0.500453871178049,0.355446728877015
Clostridium_bolteae_CAG_59,0.0730393384620876,0.935026192619753,0.216343923128357,0.047620502469269,0.68385191123715,0.805669161943155,0.282330318288075,0.967039746460506,0.630704357161036,0.460697297104349,0.792089167474052,0.0639029860004305,0.995617966110678,0.885767739464071,0.464097113303841,0.35803304710431,0.351828942871496,0.553367080074879,0.427194429231542,0.668476416765153
Clostridium_citroniae,0.294424441242102,0.938872267042856,0.454530393214304,0.965772253101061,0.544113419847334,0.928292876495922,0.758095537050529,0.771190500589014,0.95103239572085,0.603646955957735,0.839795151003903,0.176641525659342,0.150611395415998,0.675494431960145,0.987195957829052,0.92566348742109,0.0531573834841067,0.285130758007615,0.885730825658703,0.272711650287169
Clostridium_disporicum,0.666485261206979,0.983390717613596,0.132315632706799,0.899298104736571,0.588758413960586,0.745395425312045,0.960550216524492,0.636548853853413,0.880343016377517,0.348022257274198,0.399104843917124,0.26245166316137,0.548985775917101,0.726406277109913,0.969635370391393,0.415165737948174,0.403692193941257,0.525651639283405,0.910284884865975,0.91550586724037
Clostridium_innocuum,0.244001681186891,0.740831916404736,0.867864201434714,0.267990844073681,0.551078538529359,0.821255977321791,0.445844389883416,0.456060332091925,0.656788079503992,0.156291856735315,0.397098323253397,0.00224732984851255,0.0540366292575083,0.610771977002734,0.184546273729226,0.175317933759442,0.0139952376226365,0.021206667288626,0.0548412056970118,0.161731488332712
Clostridium_lavalense,0.860490308595416,0.631085566177862,0.450455757833425,0.800286788942248,0.94583810047306,0.94583810047306,0.257410477261241,0.924353370974535,0.955866472707053,0.0872315801742078,0.836742467459813,0.141013929389837,0.445923280164492,0.979181411607249,0.900519365721139,0.997508363578951,0.623315546556611,0.572635535290346,0.99277736812226,0.324237630204301
Clostridium_leptum,0.829768043455374,0.962829993411895,0.757187666181177,0.402549390476743,0.363302051361466,0.586023425610575,0.286256901306837,0.521830901387669,0.0981071651698115,0.179648321703836,0.0851745913462765,0.00415668572577374,0.00192606217012369,0.0121180962448239,0.000464816033265123,3.70460627322587e-07,0.371855048415875,0.799875470013433,0.31344263990439,0.953110719197056
Clostridium_saccharolyticum,0.179627958209533,0.882884188495143,0.690963786969009,0.518265754012732,0.793760506960622,0.811116733755285,0.608980556280707,0.0736249950960076,0.723146620364294,1.30546453742748e-05,0.350625547390568,0.0147732526119369,0.392819926135984,0.243148873024064,0.613276059613488,0.892462723772731,0.854612445431711,0.856606987336458,0.604562308681376,0.931089843683865
Clostridium_sp_CAG_167,0.190903270160942,0.996061306648224,0.715009362828876,0.689969706108571,0.361908718664038,0.704977895598808,0.903042975879224,0.739498838954727,0.521131053128859,0.394539278077663,0.448415775973011,0.00105080448581045,0.197046507295041,0.768895231473283,0.25407094264797,0.927234130224762,0.85927981512924,0.619500468278957,0.500143455105283,0.318194865518868
Clostridium_sp_CAG_242,0.373022800730841,0.939206895866784,0.729867663765533,0.979139085504573,0.73382733287022,0.504607981144173,0.380839886840485,0.00947500582769104,0.935720841766976,0.0582958976557911,0.0249858696123197,0.862007445719486,0.313084902129381,0.612607831257005,0.910306632482454,0.17783363196655,0.972597473527868,0.907978633235836,0.724911382368731,0.551618129743086
Clostridium_sp_CAG_253,0.429368792250309,0.750492710865878,0.42413917163971,0.914578994010059,0.228866790546702,0.312383778338141,0.96260651407317,0.966629758418548,0.441339810728378,0.979260333583732,0.59968439078609,0.533435634031834,0.433898484133282,0.875828888730957,0.305238542851503,0.997885055560221,0.906253874517722,0.768484956864553,0.812497381094156,0.698036289808545
Clostridium_sp_CAG_58,0.31464464537367,0.983384319915967,0.470914768486886,0.500230468291379,0.430418715543758,0.694476628259781,0.0380263409030594,0.018624195713225,0.820761162267935,1.0996274422529e-06,0.959142670501051,0.382405518107963,0.109944050441122,0.999483713865309,0.567532473722718,0.74102461455696,0.983747524556787,0.643438170566536,0.863987666623798,0.323410529777651
Clostridium_spiroforme,0.0264198086311639,0.880534104332716,0.962258342348393,0.997820845251734,0.81745266954082,0.783381656647597,0.00237980888825727,0.0404708904795987,0.214539535473387,0.0506417278682699,0.287220487464833,0.0209703793788909,0.249566471184143,0.984804994036517,0.0425702179189632,0.912710786659414,0.506573056321097,0.683919395899177,0.105367584786913,0.493613290979127
Clostridium_symbiosum,0.0451710762264559,0.691928719649354,0.604244438632406,0.182530059157568,0.760561262151974,0.931212288868424,0.437742880159159,0.944360145604281,0.312781327242338,0.423586923700363,0.810914273352802,0.000178631114698639,0.189858282841539,0.948094520288591,0.455310582660109,0.345866810415437,0.235529838770813,0.0238673508313686,0.0740920856330966,0.0936828480463615
Collinsella_aerofaciens,0.976675048662903,0.822494162725304,0.809405796216471,0.50800313594016,0.677355352168111,0.755773279461541,0.559246702789868,0.719925677905777,0.549284187354046,0.967322863778553,0.86418906634557,0.885976103328502,0.609082451628974,0.966674006997325,0.113145569891353,0.773265887661289,0.354874181607499,0.717754580996982,0.0317758600308513,0.616930113450491
Collinsella_intestinalis,0.859996268617024,0.625013285854646,0.905621532673627,0.911795294037911,0.949102208868105,0.891753105498578,0.245103681737304,0.566202404988704,0.936377630846215,0.820828453452533,0.482175436570552,0.472618407394815,0.954512160201699,0.502710090796249,0.245223881607592,0.264325063474831,0.943710788695776,0.788766581105465,0.0649058870388749,0.550885934554539
Collinsella_stercoris,0.803360453232921,0.956916720929502,0.892334186170122,0.170029976997622,0.467284644102789,0.939785093510021,0.556539238772717,0.772041086145691,0.297620058150698,0.878801304788616,0.985278805588164,0.282280802424025,0.20937591215169,0.891738608406962,0.831891986685183,0.749674382900017,0.2938514367466,0.863724916071169,0.0741882995729019,0.751907031421374
Coprobacter_fastidiosus,0.0387364962281987,0.452479187692064,0.959292504929353,0.734264540510262,0.632507534719576,0.955241082153377,0.369504722785101,0.737411112563482,0.463576581499574,0.811275249600994,0.264942033641602,0.961758028457301,0.61848936232571,0.942598327981131,0.745202942220008,0.797466094769654,0.90272828016207,0.943388654495883,0.685391111406044,0.907774284858342
Coprobacter_secundus,0.388905473367384,0.513177922103581,0.847184328998366,0.574167508141345,0.990272984475146,0.85775032630684,0.870727918256802,0.86391776663772,0.225782657510522,0.724935351530123,0.840666573631952,0.847947425739405,0.467808137293683,0.479523846126188,0.632127424584516,0.932230902774878,0.844368562897414,0.666021979217214,0.865657867191336,0.957443170655084
Coprococcus_catus,0.997304474334853,0.977213435353518,0.75073305072476,0.513887441032182,0.966163192826315,0.532399448109699,0.0666485238001783,0.920325226219079,0.538075768466781,0.973941937172016,0.93976333536304,0.0191597174547323,0.926850033749421,0.96595609584587,0.982689442394687,0.886206995130552,0.268615421964391,0.337389325504261,0.976853755381207,0.497051861387311
Coprococcus_comes,0.954856000853447,0.990648405998324,0.898358921546431,0.951337222724697,0.953608660720913,0.690754257077503,0.522144412973733,0.04201063346372,0.786413157256138,0.0683836111470496,0.762829144785213,0.59589511188075,0.928851009118124,0.902985429264331,0.612726271525239,0.755690832756356,0.803333182074943,0.521180723112322,0.586155486379282,0.933151608271016
Coprococcus_eutactus,0.93415363033555,0.818242066899343,0.919970305134944,0.860333359044116,0.949136252840424,0.835061536931434,0.266386845637754,0.586392070128746,0.695619000099279,0.107655794757358,0.268014742384623,0.690963786969009,0.987408276582293,0.905711233224909,0.974707611495962,0.846767497671793,0.968639771127877,0.827750545088247,0.81515159611166,0.342558444758518
Desulfovibrio_piger,0.906265375729923,0.959515581506799,0.899027596189682,0.985209181692828,0.901228786102702,0.934652219572796,0.663293703601184,0.735385186915954,0.708112574934281,0.213789796517228,0.418504148177917,0.36813073167787,0.901406442413095,0.82115031130963,0.965664825702071,0.835949467742012,0.898368595474829,0.13676923017479,0.770585197978642,0.970363880126994
Dialister_invisus,0.430377574794229,0.741838969252357,0.322721530259937,0.409852670412233,0.907860192373259,0.899298104736571,0.423712830199914,0.702389700239332,0.209007975163027,0.634838767020455,0.249520593260802,0.533028765429377,0.632726778897254,0.200572026666248,0.389256319224817,0.033917964342591,0.979139085504573,0.885561603814288,0.24766134137791,0.21054894328658
Dielma_fastidiosa,0.655705545230973,0.968315496845404,0.724224878811846,0.790506275021777,0.799824994024978,0.855839982219442,0.660048360996361,0.970620523373803,0.584782823031428,0.281343701535263,0.635886099041616,0.178012277449928,0.837164819936695,0.856656373447982,0.124272117492953,0.990014893713545,0.238506176940273,0.605865268916289,0.590614026067446,0.324267015508315
Dorea_formicigenerans,0.886686761789324,0.798381171012836,0.30360450225655,0.22287227075698,0.780236630972321,0.936783380789967,0.358051812095496,0.615154786683344,0.538107679550284,0.20238957765245,0.724257412289556,0.0971739609874099,0.688197589078668,0.914496222101563,0.498673296578706,0.557862339139751,0.92413404984629,0.665624736222233,0.87260647927573,0.830041224597951
Dorea_longicatena,0.580774269455484,0.594243861314767,0.359507773802164,0.507975210516409,0.943822337938262,0.453392239791407,0.938841802664841,0.499149858013212,0.324172699214973,0.638680517804437,0.84198616930463,0.549292724328045,0.634618461635077,0.49119297757427,0.96565198735836,0.589063744638914,0.452238883050574,0.980012506199822,0.339811839807842,0.853037122953325
Eggerthella_lenta,0.620313122113576,0.499119499454835,0.37469865359133,0.637649882465706,0.499486040869175,0.914583714680585,0.468196189496605,0.288336889748768,0.592102244518667,0.214539535473387,0.986267761127476,0.0250513900614264,0.0660918644140766,0.738904490986009,0.196306690578064,0.916011899611216,0.208554485603776,0.178535072071503,0.318363041823422,0.605767219504658
