species,Alcohol,Animal_fats,Dairy,Egg,Fish_seafood,Fruit_juices,Fruits,Legumes,Margarine,Meat,Misc_animal_foods,Nuts,Potatoes,Refined_grains,Sugar_sweetened_beverages,Sweets_desserts,Tea_coffee,Vegetable_oils,Vegetables,Whole_grain
Bacteroides_caccae,-0.0251267034460028,0.0215278006324608,0.0216957168044463,-0.0367205028277651,-0.00554026420368881,-0.0291101152588164,0.0367506773275501,-0.00336811205359664,-0.0283410544192925,0.050446478753799,0.0565475871223245,-0.0776180958439382,0.0525827803622277,0.0552702151314335,0.0202079813913074,0.0900227279547857,-0.0678930604127011,0.0118789842843165,-0.0528067814769815,-0.000343697748136982
Bacteroides_cellulosilyticus,0.0494924640160354,-0.00194170553682536,0.0227531213967241,0.051875965680054,0.0379321319276531,0.00940040300658917,0.0255352176259774,0.0596059046064033,-0.0282300893267471,-0.0200249187785724,-0.0426833468294146,0.00145753694322998,-0.0583297260080611,0.0146237660949246,-0.00774750742494965,-0.0146955951449512,0.0324908155388028,0.0273797164301874,0.012198832137031,0.0389885594572518
Bacteroides_clarus,0.0741464083865853,0.0198912450846323,-0.0400265872488655,0.053312776806104,-0.00115259015323219,-0.0144799232921691,-0.00152002484951917,-0.0346410056990434,-0.04657304850873,0.0219704848571901,-0.0584484838450683,0.0352804563944358,-0.0426922118433576,0.00853286092325942,-0.0334734933780513,-0.0856091890235233,0.00452413349498028,0.0439367666591705,-0.00470865380221171,0.00533060228994163
Bacteroides_dorei,0.01036880025334,0.0346770453640709,0.017489766446765,0.0224893961335233,-0.0193998764199358,-0.00655755879459163,0.0342681495782899,0.0117760492711086,-0.045861760854264,0.0144127015220706,-0.00143716624283655,0.0237445846666532,-0.0213757550607726,-0.00495867553193249,-0.0153225120430516,-0.081048598364942,0.0442167865559836,0.0110775951581607,0.0572028561897014,0.0181769023153853
Bacteroides_eggerthii,-0.0142394146479536,0.0326993081002081,-0.00395207613351159,-0.00488742442887499,0.0320942329886403,-0.0184526637471065,-0.00979722674544321,0.0517989625854982,-0.0252343534329741,-0.0298160137549808,-0.00790471171265421,0.00217100036743508,-0.020477243334873,-0.0107588323802176,-0.00214865643561705,-0.00810280041193084,-0.0307511584362231,0.020494559052865,0.047563051171066,0.0445413587431698
Bacteroides_faecis,0.0312219605289784,0.0397182044610238,0.00723827303275269,0.0605790148412673,0.0586998938173834,-0.019252541595153,-0.00652485869073823,-0.00841270768011951,-0.0562982492018251,-0.0117182764509261,-0.00846154752703218,0.0216127684886508,-0.0633704693943094,0.0128307861682448,-0.0085373384374061,-0.00527232168948759,-0.0102103803775328,0.0273674879118303,0.0252080020853466,-0.00384679434077306
Bacteroides_faecis_CAG_32,0.0367962706164274,-0.0289797005288544,0.023807784170594,0.0461716606406872,0.0402751366070133,-0.0188495691743582,0.00366782212128641,0.0516362644854403,-0.0195271619149757,-0.049487025453836,-0.00230002515570927,0.0344498949716422,-0.0161947344595273,0.0433194719066994,0.00682606047389187,-0.00329393427137975,-0.0306923641375108,0.0169814753097307,0.0507524586378266,0.0345253376933569
Bacteroides_finegoldii,0.0627035443892109,-0.0109247357399191,-0.0695155245227649,0.0726303303502509,0.0112141677940955,-0.00560665508799451,-0.00451779133206657,-0.0276806919718459,-0.053688676412384,0.00428030139731722,-0.049483655123393,0.0345237690918561,-0.0581330991737268,-0.0760246637756168,-0.0724366320232931,-0.10256516852879,-0.0181628027482641,0.0662765607777963,-0.00666500547314984,-0.0680196289831487
Bacteroides_fragilis,-0.000830439505502538,-0.0891685614093391,-0.0283636309118867,-0.0193768681887001,-0.0352823924929047,-0.0180813721615523,-0.0315726066074364,0.0124701470678505,0.0759733432284595,0.0315160805227543,-0.00845338670583326,-0.0447045178168485,0.0259821406238725,-0.0109266776564827,0.0364174398511161,0.00780632001913902,-0.027283434175748,-0.0503498865556085,-0.0027958119399739,-0.0104328362408303
Bacteroides_galacturonicus,0.0943574952405811,-0.0707656928921003,-0.018840317075101,0.0213798320656201,0.0774945388688898,0.0168205363359495,0.0486961423766953,-0.00924968296305855,0.0158335349632269,0.0411120265571931,-0.0579652184728769,-0.0183155401567814,0.0431996831330591,0.0299703939633094,0.0216499420714556,-0.0152331111892786,0.0186182072325416,0.0743641177701184,0.0510008782867497,-0.0191588869434355
Bacteroides_intestinalis,0.0264216844627977,-0.00999792240346133,0.0278209093018773,0.00127357669234777,-0.014033544682104,0.0668536645036794,0.0629660887570926,-0.0889482804032706,0.000160299335660998,0.0110405609571885,-0.0228528743896808,-0.0166515913226973,0.0289495256203463,0.00762004091909236,-0.02542925602061,0.0100063053360267,-0.0155241273735275,-0.0148781098360744,0.024929201297927,0.0187847990826967
Bacteroides_massiliensis,-0.00232444477630831,0.0752928611769876,-0.00148249503923491,0.0422461450789719,0.0671213713699236,-0.035620249824079,0.0709202839962529,-0.00337807473755411,-0.0983598676898051,0.0171839007598569,-0.02470990936304,0.0259722658233956,-0.0948332834980155,-0.0056466587486601,-0.0571227913292204,-0.0470503358555216,-0.0187523859695307,0.0634822477121408,0.0671389359677066,0.0130285159295568
Bacteroides_nordii,0.00941473627232809,-0.0607274223869156,-0.000291767778850042,-0.00632897659590688,-0.000268155546754804,-0.0322033218101093,0.0931006621153815,0.0546736902039471,-0.0394017011374453,-0.0698084015036311,-0.0552087210636998,0.0150497904645592,-0.0394097010802922,-0.0291274977047082,-0.0688626918124866,-0.00259576126987337,0.00437660698466015,0.00922921544961011,0.0149823254773763,0.0709481742567466
Bacteroides_ovatus,-0.023707638242575,-0.0245798514744638,0.0958842066558598,-0.0253586340318534,-0.0295398137773609,-0.0187272393267689,0.0780605537200094,0.135178280894471,0.0217364946377126,-0.0478053587580986,-0.00442607577800144,0.0329575518891824,0.0459166187748381,0.0280262548447632,0.0246298283227077,0.0137426815717801,0.0289683252164168,-0.0267240842725336,0.0242466388113822,0.0161822836136129
Bacteroides_salyersiae,0.025373208455397,0.020609843384057,-0.0297266320836152,-0.0150676011146037,-0.0259473430481282,0.019753418505291,0.0214992106171713,-0.0266987596550249,-0.0262473487224592,0.0134943543198069,0.00210798672338264,-0.0139408540913123,-0.00813693015788835,0.0277099813269809,0.0435556080769874,0.0110418185077468,-0.0184486402113992,0.0394468194651049,0.0136955498114611,-0.0826955537650305
Bacteroides_sp_CAG_144,0.0624196466376544,0.0700026247822037,-0.00227880689376533,0.0509403305669644,0.0763955964434507,0.0100751618178146,-0.00401060223572176,-0.0660313930128303,-0.0728543898210668,0.0876255946354474,0.0224700382975275,0.00150325537031484,-0.0537983079853225,0.0159602123783619,0.0608098130873137,-0.0256514177146632,0.0355953828820353,0.103987563803826,-0.0242074901167367,-0.0615997471142277
Bacteroides_stercoris,0.00520015855870215,0.0167689114081252,0.019714449839087,-0.0350986176167826,0.00413161749450461,-0.00658643561061911,-0.000129154309569393,0.00424755823542985,0.00557355524207448,0.00151035915913863,0.0154745635635368,0.0230162774197443,-0.003842665852194,-0.00124723356342119,0.00441954020026927,0.0388392718624654,0.0269448154702151,0.0508054785569737,-0.0264781784178001,-0.0199553721727805
Bacteroides_thetaiotaomicron,0.0171743812548945,-0.0105386625023397,-0.0192858099735681,-0.00739960450874191,-0.0766943005988379,0.0072383210931201,-0.00663130552791057,0.00269305499252952,0.0473214846005506,-0.0186386633816795,0.00993110876515056,0.0529444084691983,0.0474363919723304,-0.0412799885307292,-0.0138295869908107,0.00182288837152286,0.015023506831097,-0.0331812926031716,-0.0298540715277048,0.0524139086840301
Bacteroides_uniformis,0.039094975216657,0.020191576326722,-0.0114344676883494,-0.0361468410234104,-0.0397430414696305,-0.0179511318796055,0.0101150161243972,-0.0012022290538124,0.00753660273498818,0.0394086888674672,0.0370435640400876,-0.0221590742863852,0.106616235645178,0.0413269604064533,0.000315780543789051,0.00832530234769231,0.0491901766690977,0.00207535771454253,-0.00506725026354628,0.00825026940289337
Bacteroides_vulgatus,0.0305347534944837,-0.0153516900718539,-0.0615736365745225,-0.00158490558116748,-0.0277232982450117,0.0189461402956302,0.0108354059211452,-0.00985310777008833,0.0233589165641051,-0.0183120037636608,-0.0368878320880909,-0.0357499058566295,0.0102572976676739,0.0210409533364445,-0.000387121098913663,-0.0160475363106902,-0.0256427946268437,-0.0250768373966621,-0.0521838017939142,-0.00997108839261739
Bacteroides_xylanisolvens,-0.00459111346597586,0.000320235140551178,0.0198765131324815,-0.0221159427247705,-0.0196367165868085,-0.015913869790182,0.0179384101335842,0.00725030438919206,0.0221033059647593,-0.0402390021090458,-0.014377209769339,0.0322574296946661,-0.0134467306541111,-0.0204024656140052,-0.0225753472307066,-0.00613564050003628,-0.0464548541643114,0.0116462287707775,0.0119684611168757,0.0438755662672947
Barnesiella_intestinihominis,0.0702736172115772,-0.00275412523748642,0.0141023691067702,0.0183584266637405,-0.000124431985456307,-0.0117942014672313,0.0367129227852651,-0.013623808043205,0.0128561419961606,0.11224609960031,0.00327013147327329,-0.0718614823713468,0.0390997208870741,0.0407879190135105,0.0792276665270041,-0.0209056995503883,-0.0267403226369798,-0.0237324069166491,-0.0183994638459229,0.0109262607171213
Bifidobacterium_adolescentis,-0.0288915967114229,-0.0231040398636078,-0.0271425155830053,-0.0912128164141084,-0.0123687825983883,-0.025776238731101,0.0933479778511316,0.0541339898766495,-0.0153332273029603,-0.053391674076744,0.040466530817309,-0.0338242096331521,0.0115043846780743,0.0614806854845096,0.0271223474064141,0.0836259745642448,0.000454573854071086,-0.0205679805337093,-0.0766585437274168,0.0558328049659166
Bifidobacterium_animalis,-0.0187258358243077,-0.0235822862744456,0.199389710233721,0.0600518784241717,-0.00397144722623388,-0.0256215437380317,0.134685924936792,0.00229980816052104,-0.0714622703878357,-0.0489287729925179,-0.123910588655058,0.0949217672706361,-0.104554142241745,-0.0652385384760073,-0.095248559766117,-0.0905562403303969,0.0443471871449736,0.00641127160057013,0.0647690482157169,0.101371679084438
Bifidobacterium_bifidum,-0.0959921777874895,-0.0139283499902361,0.0400752042255593,-0.0258822038741657,-0.0744246318745764,0.0325009563691837,-0.0287750612892311,-0.0272467717265185,0.0553072406658112,0.016664889266437,0.0399304337534239,-0.0983644998047497,0.077731757690321,0.00647118730713055,0.109996816172925,0.0945805201692442,-0.0328416507525083,-0.0342571401137972,-0.112607255463329,-0.0142004542040801
Bifidobacterium_catenulatum,-0.0433023553955373,0.0371006955138678,0.013378679727314,-0.127164064497189,-0.0498853301000533,-0.0381985443480873,-0.0301137542873103,-0.0386225955073973,0.0502413744044291,-0.0199555648954344,0.0481080424904456,-0.108702164400634,0.0597834977876981,0.0483399964468459,0.0386013081914012,0.147410718658536,-0.0978506359293279,-0.0417967911964803,-0.0902216009205334,0.0365154685157574
Bifidobacterium_longum,-0.0201727441913524,0.0180673737886142,0.0378771277268004,-0.105759141315403,-0.0853039914478773,0.0305186041209538,0.00555326454868141,0.0467443115566636,0.0354335258961874,-0.0704636387605864,0.0592445188619144,-0.0659898323146798,0.0162824993068068,0.0444178131560935,0.0627081073113573,0.133841889914256,0.0904933866202218,-0.0329129826885892,-0.0828005059011058,0.00054217482538572
Bifidobacterium_pseudocatenulatum,-0.0460619312439303,-0.00969942269918509,-0.0824692390636733,-0.0303707696157873,-0.016539252438127,0.0596976892466649,0.0597381101341458,0.105151097215937,-0.050055687753831,-0.094742526927101,0.0144995057120844,0.0629852221425234,-0.0417508749835421,-0.0213133420611409,-0.0454919735168384,-0.0185429706259684,0.0525837993577566,0.00779442503922744,0.00955943681096632,0.0537740976310771
Bilophila_wadsworthia,0.0311344452637207,0.0394315078942806,0.0184606825097253,-0.0155683933456867,0.00923061997742763,-0.0589461473331458,0.0053695075083297,-0.0494027789299627,-0.0130803828570496,0.103174195558323,0.0354581156581155,-0.118859575146526,0.0469365183772194,0.0786587966757925,0.0822916872925388,0.0876455913825799,0.00388813832191062,-0.0235835843709435,-0.0406305235537739,0.00449412921541963
Blautia_hydrogenotrophica,0.0545317180852983,0.0265057467209862,-0.0261702449444188,0.0165098830662811,0.0310095615355682,0.0468062870767343,-0.0687405343059864,-0.0117626034502959,-0.00865351397705105,0.130270582220181,0.0137827119574936,-0.0664931030511614,0.0319047726838138,-0.0359107348702748,0.0786668378970344,0.0289392627143909,0.0455412743523477,-0.0287341814497151,-0.028223351755022,-0.0191786351281139
Blautia_obeum,0.0192046632254586,-0.0173879829376182,-0.0531636186031527,-0.00260028006303934,0.00179562100263229,0.0317675815693647,-0.073912872788848,-0.021923611509382,0.00350176301798225,0.00678156693594885,-0.00858822490483785,-0.0278071486980735,0.000598404196701658,0.00538785031801407,0.0266275555921001,-0.034179582055005,0.0330408596131151,-0.0246461236810241,-0.0363626077047679,-0.0289330752647633
Blautia_wexlerae,0.0345484690962071,0.027489757567317,-0.0478729766413698,0.00474588880095707,-0.0292692496818784,0.0197973602265245,0.0583310675461581,0.0203132553460533,-0.0217344569492657,-0.0530259388634553,-0.0118726892175975,0.107388814321414,-0.0177662251090868,-0.00611667001249132,-0.00638569588204238,0.005347251004976,0.0131768078760548,0.0293020147656273,0.0187035316470155,-0.0244887677813793
Butyricimonas_synergistica,0.0976450160123026,-0.00186596505466854,-0.023220824269352,0.0814533764725754,0.0478782903108041,0.01384144772472,0.0407927471217497,-0.103755525732077,-0.0758547513947823,0.0925144252300724,-0.0277318060975065,-0.0664114981189444,-0.0419578686635384,-0.0222458948214419,0.0613929289297252,-0.0684440434497056,0.0523761058549581,0.0572571603888125,-0.0348446839839499,-0.034677336821094
Butyricimonas_virosa,0.0556460711107644,0.0321186853160384,0.0172619725052267,0.0527613119723375,0.0147359447981827,-0.000887600805136548,0.00947918320483435,-0.0873492767356641,-0.0363760491059918,0.0872924630103431,0.0154870055933638,-0.068099286776072,0.0222105341065591,-0.0100520539139303,0.0523445205610747,0.00474161559735972,0.0305462517460749,0.0256870694717145,-0.0338297437860339,0.0372481595934746
Clostridium_asparagiforme,-0.00116339094964753,-0.0148567759106178,-0.0589900540503929,-0.0333108636283957,0.00203027304631292,-0.0122692682176104,0.0109325860493295,-0.0105010242875263,0.0486143926032474,0.0258408573290845,-0.0432591784939685,-0.0442534281653375,0.041662155513879,-0.018424158716526,-0.00296645085551329,0.00696942810413596,-0.0140727318840467,0.0198722155589145,-0.0412486985791439,-0.00265969890495702
Clostridium_bolteae,-0.0327077604373079,0.0163105843670202,-0.0886354126712294,-0.073510503924569,-0.0376400822505944,-0.047512213876997,-0.0623154846287927,0.000564689920658123,0.0354166421183312,0.0532531101513412,0.0368399571483891,-0.133774631772403,0.0604532693743652,-0.0100558577412121,0.0558016934229931,0.0318221777741233,-0.0482394754094265,-0.0541891601510276,-0.0469819236981537,-0.0589718816782656
Clostridium_bolteae_CAG_59,-0.0942527050864971,0.00858291687503171,-0.0726946769566096,-0.101445916839653,-0.0321729815343353,-0.0220147949113903,-0.0657766954503308,-0.00463029564101425,0.0365076989995733,0.0501383864319084,0.0232224347341863,-0.0966043031073749,0.000693208547780265,-0.0142997638527164,0.0498476290224518,0.0587418149964652,-0.059313846677357,-0.0428089392581291,-0.0529357606904304,-0.0334638087160221
Clostridium_citroniae,-0.0645984680703767,-0.00812452004756088,-0.0506540236053152,-0.00481094025296852,-0.0435621168754286,0.0094008325336615,0.0260949947966197,0.0249947105758263,0.00667675976930256,0.0386440386664858,-0.0189003252623576,-0.0773945367082918,0.0807799540744698,-0.0328816347407469,-0.00187704566489233,0.00970649163674312,-0.0996731490048003,-0.0655209565970783,-0.0143120824933969,-0.0667707164541329
Clostridium_disporicum,-0.0336088200836734,0.00240092388934925,0.0833970856546881,-0.0128204673468681,0.039857201909177,-0.0271544063458736,0.00547768441830591,-0.0360069107705882,0.0149127060170222,0.059688618041437,0.0552423057438194,-0.0677952168436046,0.043181717406638,0.0287048149141832,0.00424105441941387,0.0539553952972968,-0.0548521698509747,-0.0449839889652934,0.0115747993801334,-0.0109009367266952
Clostridium_innocuum,-0.0696880979252027,-0.0275347215724637,-0.0161778275947873,-0.0672182911723713,-0.0430101410491352,0.020614093210613,-0.0513759373375139,-0.0505258675914403,0.0343752119568422,0.0800177581607585,0.055399442553016,-0.137261983684451,0.0994153851431217,0.0381081115292661,0.0763929538538878,0.0775579451671084,-0.117671405501617,-0.11257657662409,-0.0992085086948452,-0.0792934524278166
Clostridium_lavalense,-0.0168773479504809,-0.036484437182167,-0.0509854534947551,-0.0224853234636291,-0.00730522605786787,0.00730181506955743,-0.0682773850284792,-0.00989449886555653,0.00604533014491743,0.0911812263603041,0.019173680194861,-0.082181327319504,0.0513717970805061,-0.00299701496142293,0.0126923210838047,0.000377774174893266,-0.037140168983241,-0.0412090961497124,-0.00111127185743753,-0.0618508368908181
Clostridium_leptum,0.0198150964509371,-0.00518763633925397,0.0261865424749061,-0.0549571870647902,-0.058273404303448,0.0400963337300722,-0.065410681998948,-0.0452946757291622,0.0891021924561663,0.0770246813619284,0.0915995383329764,-0.131046473221409,0.138756392633384,0.119415751735363,0.151806030933068,0.207956271992387,0.0575645099923047,-0.0225243729845941,-0.0628179462520567,-0.00642120658578559
Clostridium_saccharolyticum,0.0770298628489849,0.0146421160166553,-0.0315957731010258,-0.0455714345704292,0.0230676952322297,0.021533341675689,-0.0382352835312982,-0.0941096046851308,0.0289854904414703,0.180936466377252,0.0594194118218714,-0.117050141149066,0.0557505167047088,0.0697655094834102,0.0378971124741575,-0.0136126361391243,0.0174849093773923,-0.0172921989864288,-0.0385650840066851,-0.00904329762061409
Clostridium_sp_CAG_167,0.0756515524235861,-0.000620869212458207,0.0296462386253988,0.0316863553524722,0.0583977405152417,0.0304978449010966,0.0124026308318318,0.0276496441035482,-0.0453420526947928,-0.0555986694216517,-0.0511690480884818,0.144559802887069,-0.0749071275061893,-0.025186619995732,-0.068638643084573,-0.00952159877268831,0.017006117920487,0.0374300293984242,0.0470070676677067,0.062396680338325
Clostridium_sp_CAG_242,0.057474225589045,0.00808073415565947,-0.0284585714668759,0.00300544631156668,0.02811978884558,-0.0466596604143629,-0.0567730517057,-0.12221841715218,0.00851450726363098,0.0982430911264491,-0.110534150779495,0.0167429110927269,-0.0628496337799771,-0.0379505218684184,-0.0115701063549921,-0.077223085903863,0.00383627563552602,0.0118280312566165,0.0288243444706814,-0.0429563661559434
Clostridium_sp_CAG_253,-0.0527612205616887,-0.0267479678268091,-0.0532038173198692,0.0110244468713444,0.0713174825872261,-0.0629115445441155,-0.00522027907382594,-0.00469362667974886,-0.0517499549041546,-0.00298168720701028,-0.0389538486975096,0.0443875137329207,-0.0523773362714189,-0.0153580119361817,-0.0635555104032106,0.000326470386103324,0.0120363996181443,0.0252158954124121,-0.0213945827533335,-0.0310511164153805
Clostridium_sp_CAG_58,0.0627180576393308,-0.00240456182742601,-0.0492861005423279,0.0470001682665093,0.0526748454982019,0.0313216671730915,-0.104849754279555,-0.114250792679846,0.0206477625980687,0.199359209998771,-0.00564736764341028,-0.0566280761532242,0.0869944572804637,-8.65254321893947e-05,0.0416136953978512,-0.0275112108736274,-0.00235343221328759,0.0354497515205472,-0.0165567322126958,-0.0619241531335825
Clostridium_spiroforme,0.109829705267565,0.0148786150472795,-0.00527104528492457,-0.00033409670077488,-0.0209578983198287,0.0240332717848865,-0.136690462118714,-0.103955158459671,0.072916975565636,0.100447334531372,0.0653142558032135,-0.112729518391943,0.0691345875216636,-0.00220253360383382,0.103180610992544,-0.0112621738840942,0.0464897468748745,0.0321673932763487,-0.0878058364182372,-0.0474978468392776
Clostridium_symbiosum,-0.102281815299348,-0.0315140669267225,-0.0385921233481543,-0.0766799843247477,-0.0258976159037521,-0.00903180774112593,-0.0520342312137387,-0.00747304854991443,0.0628766143638142,0.0532512924603272,0.0215512241735449,-0.160136898116365,0.0757788335329854,0.00706680582434534,0.0505853267811197,0.0598816693183947,-0.0705766232478722,-0.111126586906907,-0.094004433857098,-0.0899440435114062
Collinsella_aerofaciens,-0.00331187697907911,-0.0204903657866936,0.0216925330827975,0.0463793978533134,0.0327350300203116,0.0263109060621305,-0.0423005161667818,-0.0292234158694857,-0.0431551366736359,-0.00458072872667807,0.0165321278475816,-0.014273639371712,-0.0382260343491545,0.00468172554341156,0.0864563528364465,0.0248464996844802,0.0590206962327044,-0.0294000990716473,-0.107359424052058,-0.0376137491424327
Collinsella_intestinalis,-0.0169303031870071,-0.0370050484553274,0.0121163754639181,-0.0113669717321421,-0.00690917539281039,-0.0136770602041307,-0.069580292779283,-0.0417422846349587,0.0084254753949788,0.0206424233722917,0.0483928193415595,-0.0491600026681943,-0.00623559525171435,0.0468067782516488,0.0695680879806223,0.0676153872395923,-0.00754245712803126,-0.0235160125660216,-0.0963143518877106,-0.0430247909089369
Collinsella_stercoris,0.022209879623542,-0.00591527166815706,0.0136330730743085,0.0782523106395259,0.0496043943764061,-0.0079974487666589,-0.042524303734438,-0.0249359795017602,-0.0642962894602022,-0.0150755930892082,-0.0021514835345236,0.0657869158243085,-0.0734856319369508,-0.0136827364683102,0.0196118427701326,-0.0268222922087366,0.0646821670367115,-0.0165891828944527,-0.0939820750483517,-0.0266403316940668
Coprobacter_fastidiosus,0.104579797251612,0.050830683765428,-0.00562100435825097,-0.0280930314168432,-0.0363724908825537,0.00612506275523597,-0.0577622240373362,-0.0278319461337298,-0.0498894991793719,0.0215127436382778,0.0675512956987279,0.00532632606005733,0.03751003213471,-0.0076618185515808,0.027174911124093,-0.0227251198717904,0.0124353293446612,0.00757929204881271,-0.0320429404863367,0.0118528073171273
